MANDT,PRCTR,DATBI,KOKRS,DATAB,ERSDA,USNAM,MERKMAL,ABTEI,VERAK,VERAK_USER,WAERS,NPRCTR,LAND1,ANRED,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,STRAS,PFACH,PSTLZ,PSTL2,SPRAS,TELBX,TELF1,TELF2,TELFX,TELTX,TELX1,DATLT,DRNAM,KHINR,BUKRS,VNAME,RECID,ETYPE,TXJCD,REGIO,KVEWE,KAPPL,KALSM,LOGSYSTEM,LOCK_IND,PCA_TEMPLATE,SEGMENT,/SIE/ASP_BUNIT,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,PC-0178,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0179,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0180,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0181,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0200,99991231,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF70,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0210,99991231,469X,20191001,20191023,,,SDI CS MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0249,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0258,20220930,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20250212,192158,2025-02-12 19:25:01.244,2025-02-12 19:42:42.888
500,PC-0258,99991231,469X,20221001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20250212,192158,2025-02-12 19:25:01.244,2025-02-12 19:42:42.888
500,PC-0261,99991231,469X,20231001,20231003,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI37,,,,,,,,,,,,,,,20250212,192158,2025-02-12 19:25:01.244,2025-02-12 19:42:42.888
500,PC-0263,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0269,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0123,20240930,469X,20191001,20191017,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0234,20240930,469X,20230201,20230209,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI20,,,,,,,,,,,,,,,20250930,195943,2025-09-30 19:59:55.445,2025-09-30 20:10:10.478
500,PC-0090,20210930,469X,20191001,20191022,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20250930,194735,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0090,20220930,469X,20211001,20191022,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20250930,194735,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0090,99991231,469X,20251001,20191022,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20250930,194735,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0109,20210930,469X,20191001,20191022,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0109,20220930,469X,20211001,20191022,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0109,99991231,469X,20251001,20191022,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0131,99991231,469X,20251001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0135,99991231,469X,20251001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0151,99991231,469X,20251001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,195011,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0162,99991231,469X,20251001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,195011,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0226,99991231,469X,20251001,20211004,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,195011,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0227,99991231,469X,20251001,20211004,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,195011,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0228,99991231,469X,20251001,20211004,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,195011,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0124,99991231,469X,20251001,20191023,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0150,99991231,469X,20251001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,212640,2025-09-30 21:26:46.020,2025-09-30 21:39:36.395
500,PC-0177,20210930,469X,20191001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,213418,2025-09-30 21:34:30.323,2025-09-30 21:39:36.395
500,PC-0177,99991231,469X,20251001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,213418,2025-09-30 21:34:30.323,2025-09-30 21:39:36.395
500,PC-0126,99991231,469X,20251001,20191023,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF20,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0133,20210930,469X,20191001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0133,99991231,469X,20251001,20191023,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0134,99991231,469X,20251001,20191023,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF20,,,,,,,,,,,,,,,20250930,194846,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0158,99991231,469X,20251001,20191023,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF20,,,,,,,,,,,,,,,20250930,195011,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0159,99991231,469X,20251001,20191023,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20250930,195011,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0168,99991231,469X,20251001,20191023,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,,,,,20250930,195011,2025-09-30 19:50:52.111,2025-09-30 20:10:10.478
500,PC-0233,20230531,469X,20221001,20220928,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI20,,,,,,,,,,,,,,,20250930,195943,2025-09-30 19:59:55.445,2025-09-30 20:10:10.478
500,PC-0233,99991231,469X,20251001,20220928,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI20,,,,,,,,,,,,,,,20250930,195943,2025-09-30 19:59:55.445,2025-09-30 20:10:10.478
500,PC-0237,99991231,469X,20251001,20240116,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,195943,2025-09-30 19:59:55.445,2025-09-30 20:10:10.478
500,PC-0238,99991231,469X,20251001,20240116,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,195943,2025-09-30 19:59:55.445,2025-09-30 20:10:10.478
500,PC-0239,99991231,469X,20251001,20240116,,,SDI FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI10,,,,,,,,,,,,,,,20250930,195943,2025-09-30 19:59:55.445,2025-09-30 20:10:10.478
500,PC-0240,99991231,469X,20251001,20240116,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI20,,,,,,,,,,,,,,,20250930,195943,2025-09-30 19:59:55.445,2025-09-30 20:10:10.478
500,PC-0276,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0293,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0298,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0304,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0305,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0307,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0256,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,195554,2025-07-15 19:57:49.164,2025-07-15 20:13:17.883
500,PC-0251,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,195330,2025-07-15 19:53:36.608,2025-07-15 20:13:17.883
500,PC-0253,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,195450,2025-07-15 19:57:49.164,2025-07-15 20:13:17.883
500,PC-0254,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,195526,2025-07-15 19:57:49.164,2025-07-15 20:13:17.883
500,PC-0257,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,195738,2025-07-15 19:57:49.164,2025-07-15 20:13:17.883
500,PC-0292,99991231,469X,20250701,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250715,193919,2025-07-15 19:41:21.960,2025-07-15 20:13:17.883
500,PC-0302,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,193622,2025-07-15 19:36:31.566,2025-07-15 20:13:17.883
500,PC-0303,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,193919,2025-07-15 19:41:21.960,2025-07-15 20:13:17.883
500,PC-0084,20210930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251010,183620,2025-10-10 18:36:26.874,2025-10-10 19:08:49.775
500,PC-0084,20220930,469X,20211001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251010,183620,2025-10-10 18:36:26.874,2025-10-10 19:08:49.775
500,PC-0084,99991231,469X,20221001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251010,183620,2025-10-10 18:36:26.874,2025-10-10 19:08:49.775
500,PC-0328,99991231,469X,20250901,20191023,,,IC Diff,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,,,,,20250909,125557,2025-09-09 12:56:06.987,2025-09-09 13:16:55.755
500,PC-0211,99991231,469X,20191001,20191023,,,SCS DF MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20250926,183945,2025-09-26 18:41:32.737,2025-09-26 19:11:10.218
500,PC-0306,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,195450,2025-07-15 19:57:49.164,2025-07-15 20:13:17.883
500,PC-0309,99991231,469X,20250701,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250715,194053,2025-07-15 19:41:21.960,2025-07-15 20:13:17.883
500,PC-0310,99991231,469X,20250701,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250715,195330,2025-07-15 19:53:36.608,2025-07-15 20:13:17.883
500,PC-0322,99991231,469X,20191001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT16,,,,,,,,,,,,,,,20241031,190026,2024-10-31 19:01:52.412,2024-10-31 19:42:55.689
500,PC-0323,99991231,469X,20191001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT16,,,,,,,,,,,,,,,20250107,164405,2025-01-07 16:44:46.358,2025-01-07 17:13:27.776
500,PC-0335,99991231,469X,20191001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT20,,,,,,,,,,,X,,,,20241021,164121,2024-10-21 16:42:28.046,2024-10-21 17:14:09.210
500,PC-0502,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0503,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0504,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0505,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0506,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0507,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0508,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0509,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0510,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0511,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8500,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0512,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0513,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0514,99991231,469X,20191001,20191024,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0515,20210930,469X,20191001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0515,99991231,469X,20211001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0516,99991231,469X,20191001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0517,99991231,469X,20191001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0518,99991231,469X,20191001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0519,20210930,469X,20191001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0519,99991231,469X,20211001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0520,99991231,469X,20191001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0521,99991231,469X,20191001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0522,99991231,469X,20191001,20191209,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8500,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0523,99991231,469X,20200801,20200820,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8500,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0524,99991231,469X,20201201,20201230,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0525,99991231,469X,20211001,20211111,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0526,99991231,469X,20220901,20220914,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8500,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0527,99991231,469X,20230101,20230126,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8500,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0528,99991231,469X,20191001,20191023,,,CFA,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8540,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0529,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0530,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0531,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0532,99991231,469X,20191001,20191023,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0533,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0534,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP01281,,,,,,,,,,,,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0535,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP01382,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0536,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP01382,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0537,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP01183,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0538,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0539,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP04581,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0540,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0541,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0542,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP01480,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
